Mode	X(mm)	Y(mm)	Z(mm)	Pmod	tParam
0	43.3769	19.04863	0.0	1	0.812
1	43.2698	19.030777	0.0	0	0.0010765902514542347
0	43.2698	18.638077	0.0	1	0.812
1	43.15675	18.763031	0.0	0	0.001099252935702566
0	43.15675	19.001038	0.0	1	0.812
1	45.2095	26.462326	0.0	0	0.0029102193898182804
0	45.2095	25.492477	0.0	1	0.812
1	45.1024	25.61148	0.0	0	0.0010386875697534492
0	45.1024	26.38498	0.0	1	0.812
1	44.9953	26.36119	0.0	0	0.0010757822121298943
0	44.9953	25.908981	0.0	1	0.812
1	44.88225	26.051788	0.0	0	0.0011001737246942866
0	44.88225	26.307632	0.0	1	0.812
1	44.77515	26.337387	0.0	0	0.0011035468190776498
0	44.77515	26.277878	0.0	1	0.812
1	45.4237	19.14383	0.0	0	0.00247432915448087
0	45.4237	18.26918	0.0	1	0.812
1	45.3166	18.400085	0.0	0	0.0010568496628948765
0	45.3166	19.042679	0.0	1	0.812
1	45.2095	19.030777	0.0	0	0.0010700695620364797
0	45.2095	18.691635	0.0	1	0.812
1	45.1024	18.82254	0.0	0	0.0010561073942128019
0	45.1024	19.036728	0.0	1	0.812
1	47.3634	19.89354	0.0	0	0.0014549311745923887
0	47.3634	18.697586	0.0	1	0.812
1	47.2563	18.471481	0.0	0	0.001077623790120441
0	47.2563	20.012527	0.0	1	0.812
1	47.1492	20.107727	0.0	0	0.0010495397257699324
0	47.1492	18.406036	0.0	1	0.812
1	47.0421	18.352478	0.0	0	0.0010073713481126845
0	47.0421	20.12558	0.0	1	0.812
1	46.935	20.119629	0.0	0	0.0010275535395578572
0	46.935	18.400085	0.0	1	0.812
1	46.8279	18.411987	0.0	0	0.001025533441250559
0	46.8279	20.054184	0.0	1	0.812
1	46.7208	19.982788	0.0	0	0.00099197162196063
0	46.7208	18.62619	0.0	1	0.812
1	46.60775	19.001038	0.0	0	0.0011225827221785778
0	46.60775	19.435379	0.0	1	0.812
1	47.1492	26.58728	0.0	0	0.0027975918624214557
0	47.1492	26.521835	0.0	1	0.812
1	47.0421	25.879227	0.0	0	0.00118009445115419
0	47.0421	27.259628	0.0	1	0.812
1	46.935	27.396484	0.0	0	0.0010430002447421316
0	46.935	25.748337	0.0	1	0.812
1	46.8279	25.694778	0.0	0	0.0010211080165909436
0	46.8279	27.43814	0.0	1	0.812
1	46.7208	27.455978	0.0	0	0.0010293575343247596
0	46.7208	25.70073	0.0	1	0.812
1	46.6137	25.712631	0.0	0	0.0010247254019297714
0	46.6137	27.414337	0.0	1	0.812
1	46.50065	27.384583	0.0	0	0.000982256358479816
0	46.50065	25.843536	0.0	1	0.812
1	46.39355	25.974426	0.0	0	0.0010384150913793633
0	46.39355	27.081131	0.0	1	0.812
1	45.3166	19.63173	0.0	0	0.003145650102588604
0	45.3166	19.941132	0.0	1	0.812
1	45.2095	20.072037	0.0	0	0.0010970919003057134
0	45.2095	19.50084	0.0	1	0.812
1	45.1024	19.429428	0.0	0	0.0010706990810440686
0	45.1024	20.119629	0.0	1	0.812
1	44.9953	20.13153	0.0	0	0.0010761204611497988
0	44.9953	19.44728	0.0	1	0.812
1	44.88225	19.459183	0.0	0	0.0010641596000198206
0	44.88225	20.09584	0.0	1	0.812
1	44.77515	20.048233	0.0	0	0.0010427747453967129
0	44.77515	19.60794	0.0	1	0.812
1	44.9953	27.342926	0.0	0	0.003188137937648605
0	44.9953	26.872879	0.0	1	0.812
1	44.88225	26.771729	0.0	0	0.001066968946034308
0	44.88225	27.426239	0.0	1	0.812
1	44.77515	27.46193	0.0	0	0.0010687917324112561
0	44.77515	26.771729	0.0	1	0.812
